1635700681;16412;13699;9333;9412;9409;9;34;21;21;21;30;3420;4
1635700683;16412;13697;9315;9418;9414;12;30;21;21;21;30;3418;4
1635700685;16415;13699;9324;9395;9415;9;34;21;21;21;30;3421;4
1635700688;16415;13701;9316;9397;9407;0;45;21;21;21;30;3414;4
1635700690;16416;13698;9312;9458;9407;9;34;21;21;21;30;3417;4
1635700692;16414;13699;9318;9455;9394;9;34;21;21;21;30;3415;4
1635700694;16414;13699;9320;9459;9397;9;34;21;21;21;30;3416;4
1635700696;16417;13698;9317;9463;9397;12;30;21;21;21;30;3412;4
1635700698;16412;13698;9315;9461;9393;9;34;21;21;21;30;3412;4
1635700700;16412;13702;9319;9465;9402;9;34;21;21;21;30;3417;4
1635700702;16415;13700;9320;9467;9399;9;34;21;21;21;30;3413;4
1635700704;16414;13701;9314;9462;9394;9;34;21;21;21;30;3411;4
1635700706;16412;13697;9318;9467;9398;9;34;21;21;21;30;3420;4
1635700708;16415;13699;9315;9470;9396;0;45;21;21;21;30;3424;4
1635700710;16414;13697;9333;9458;9390;9;34;21;21;21;30;3411;4
1635700712;16414;13700;9335;9460;9399;0;45;21;21;21;30;3409;4
1635700714;16414;13699;9331;9456;9391;0;45;21;21;21;30;3407;4
1635700716;16415;13699;9332;9461;9395;0;45;21;21;21;30;3409;4
1635700718;16414;13699;9337;9463;9396;9;34;21;21;21;30;3412;4
1635700720;16415;13699;9333;9462;9394;0;45;21;21;21;30;3418;4
1635700722;16411;13697;9328;9459;9402;0;45;21;21;21;30;3419;4
1635700724;16415;13699;9339;9445;9410;15;27;21;21;21;30;3411;4
1635700726;16413;13700;9338;9403;9414;9;32;21;21;21;29;3412;4
1635700728;16416;13699;9339;9403;9413;12;29;21;21;21;29;3417;4
1635700731;16414;13697;9341;9406;9416;0;43;21;21;21;29;3410;4
1635700733;16414;13700;9344;9405;9413;12;29;21;21;21;29;3418;4
1635700735;16413;13702;9349;9409;9412;0;45;21;21;21;30;3413;4
1635700737;16416;13700;9347;9459;9402;12;29;21;20;21;29;3413;4
1635700739;16415;13700;9341;9459;9400;0;43;21;20;21;29;3413;4
1635700741;16415;13699;9345;9462;9403;12;29;21;20;21;29;3420;4
1635700743;16415;13698;9331;9470;9406;0;43;21;20;21;29;3403;4
1635700745;16413;13699;9339;9456;9398;9;32;21;20;21;29;3400;4
